2016-04-05   80.40
2016-04-04   79.90
2016-04-03   80.20
2016-04-02   79.90
2016-04-01   79.90
2016-03-31   79.30
2016-03-30   80.20
2016-03-29   81.30
2016-03-28   81.70
2016-03-27   79.70
2016-03-26   80.50
2016-03-25   80.40
2016-03-24   80.60
2016-03-23   80.30
2016-03-22   80.70
2016-03-21   80.60
2016-03-20   79.80
2016-03-19   80.70
2016-03-18   80.50
2016-03-17   80.60
2016-03-16   80.50
2016-03-15   80.80
2016-03-14   82.30
2016-03-13   81.40
2016-03-12   80.30
2016-03-11   80.60
2016-03-10   81.30
2016-03-09   79.90
2016-03-08   81.70
2016-03-07   82.70
2016-03-04   80.70
2016-03-03   81.00
2016-03-02   81.50
2016-03-01   81.70
2016-02-29   82.30
2016-02-28   82.70
2016-02-27   81.20
2016-02-26   81.20
2016-02-25   82.30
2016-02-24   81.70
2016-02-23   82.80
2016-02-22   82.60
2016-02-21   82.10
2016-02-20   81.20
2016-02-19   82.10
2016-02-18   81.70
2016-02-17   81.70
2016-02-16   81.90
2016-02-15   81.10
2016-02-14   81.90
2016-02-13   83.10
2016-02-12   82.50
2016-02-11   81.90
2016-02-10   82.30
2016-02-09   82.50
2016-02-08   83.10
2016-02-07   82.80
2016-02-06   82.00
2016-02-05   82.00
2016-02-04   81.90
2016-02-03   81.40
2016-02-02   80.90
2016-02-01   82.70
2016-01-31   82.30
2016-01-30   81.90
2016-01-29   81.20
2016-01-28   80.20
2016-01-27   80.90
2016-01-26   81.40
2016-01-25   82.00
2016-01-24   81.20
2016-01-23   79.80
2016-01-22   81.00
2016-01-21   80.40
2016-01-20   81.00
2016-01-19   80.70
2016-01-18   81.50
2016-01-17   82.00
2016-01-16   80.90
2016-01-15   80.80
2016-01-14   80.30
2016-01-13   80.40
2016-01-12   81.00
2016-01-11   81.50
2016-01-10   81.90
2016-01-09   81.30
2016-01-08   81.30
2016-01-06   80.60
2016-01-05   80.20
2016-01-04   81.90
2016-01-03   81.70
2016-01-02   82.00
2016-01-01   81.60
2015-12-29   80.60
2015-12-27   79.50
2015-12-26   80.60
2015-12-23   80.00
2015-12-22   79.90
2015-11-29   80.60
2015-11-28   80.20
2015-11-27   80.50
2015-11-26   80.20
2015-11-25   79.70
2015-11-24   79.60
2015-11-23   80.60
2015-11-22   80.20
2015-11-21   80.50
2015-11-20   80.40
2015-11-19   79.50
2015-11-18   79.70
2015-11-17   78.30
2015-11-16   79.40
2015-11-15   79.00
2015-11-14   77.80
2015-11-13   78.80
2015-11-12   78.60
2015-11-11   78.80
2015-11-09   80.10
2015-11-08   79.80
2015-11-07   79.50
2015-11-06   78.90
2015-11-05   78.90
2015-11-04   79.00
2015-11-03   80.50
2015-11-02   79.10
2015-11-01   80.30
2015-10-31   80.60
2015-10-30   78.20
2015-10-29   79.00
2015-10-28   78.60
2015-10-27   78.80
2015-10-26   79.50
2015-10-24   79.30
2015-10-23   78.20
2015-10-22   79.20
2015-10-21   78.80
2015-10-20   78.80
2015-10-19   79.50
2015-10-18   78.10
2015-10-17   77.50
2015-10-16   78.60
2015-10-15   79.30
2015-10-14   78.00
2015-10-13   78.30
2015-10-12   79.30
2015-10-11   79.00
2015-10-10   77.90
2015-10-09   78.10
2015-10-08   78.30
2015-10-07   78.60
2015-10-06   79.20
2015-10-05   79.60
2015-10-04   76.80
2015-10-03   76.90
2015-10-02   78.40
2015-10-01   77.80
2015-09-30   77.70
2015-09-29   77.60
2015-09-28   78.70
2015-09-26   78.40
2015-09-25   79.30
2015-09-24   78.20
2015-09-23   78.70
2015-09-22   77.30
2015-09-21   77.80
2015-09-20   79.00
2015-09-19   78.30
2015-09-18   78.10
2015-09-17   77.40
2015-09-16   77.40
2015-09-15   78.20
2015-09-14   77.60
2015-09-13   77.50
2015-09-12   76.30
2015-09-11   77.10
2015-09-10   77.50
2015-09-09   78.90
2015-09-08   77.20
2015-09-07   78.60
2015-09-06   79.30
2015-09-05   78.40
2015-09-04   77.10
2015-09-03   77.10
2015-09-02   77.70
2015-09-01   77.10
2015-08-31   76.60
2015-08-30   76.90
2015-08-29   78.80
2015-08-28   77.80
2015-08-27   77.00
2015-08-26   78.10
2015-08-25   78.00
2015-08-24   76.80
2015-08-23   77.20
2015-08-22   76.30
2015-08-21   77.80
2015-08-20   77.30
2015-08-19   76.10
2015-08-18   76.60
2015-08-17   77.40
2015-08-16   77.50
2015-08-15   76.20
2015-08-14   77.50
2015-08-13   76.80
2015-08-12   76.50
2015-08-11   76.70
2015-08-10   76.80
2015-08-09   77.40
2015-08-08   77.70
2015-08-07   78.00
2015-08-06   77.50
2015-08-05   77.40
2015-08-04   77.90
2015-08-03   76.60
2015-08-02   78.80
2015-08-01   79.00
2015-07-31   77.90
2015-07-30   79.50
2015-07-29   78.80
2015-07-28   79.50
2015-07-27   80.20
2015-07-26   81.70
